id,ts,station_id,lsid,tx_id,temp_last,temp_hi,temp_lo,temp_avg,temp_hi_at,temp_lo_at,hum_last,hum_hi,hum_lo,hum_hi_at,hum_lo_at,heat_index_last,heat_index_hi,heat_index_hi_at,wind_chill_last,wind_chill_lo,wind_chill_lo_at,wet_bulb_last,wet_bulb_hi,wet_bulb_lo,wet_bulb_hi_at,wet_bulb_lo_at,dew_point_last,dew_point_hi,dew_point_lo,dew_point_hi_at,dew_point_lo_at,wind_speed_last,wind_speed_hi,wind_speed_avg,wind_speed_hi_at,wind_dir_last,wind_dir_of_prevail,wind_dir_of_avg,wind_speed_hi_dir,wind_run,rainfall_mm,rainfall_in,rain_rate_hi_mm,rain_rate_hi_in,rain_rate_hi_at,rain_size,rainfall_clicks,rain_rate_hi_clicks,solar_rad_hi,solar_rad_avg,solar_energy,solar_rad_hi_at,uv_index_hi,uv_index_avg,uv_dose,uv_index_hi_at,thw_index_last,thw_index_hi,thw_index_lo,thw_index_hi_at,thw_index_lo_at,thsw_index_last,thsw_index_hi,thsw_index_lo,thsw_index_hi_at,thsw_index_lo_at,wbgt_last,wbgt_hi,wbgt_hi_at,pressure,rssi,reception,packets_received,packets_missed,packets_received_streak,packets_missed_streak,crc_errors,resyncs,freq_error_avg,freq_error_total,trans_battery_volt,trans_battery_flag,supercap_volt_last,solar_volt_last,solar_rad_volt_last,uv_volt_last,spars_volt_last,spars_rpm_last,hdd,cdd,et,arch_int,tz_offset,gnss_fix,gnss_clock,latitude,longitude,elevation,synced_at,data_source
274,1761090300,205011,813260,1,84.3,84.3,83.6,84.0,1761090242,1761089401,79.2,80.4,78.0,1761089404,1761090070,94.8,94.8,1761090242,84.3,83.6,1761090121,79.0,79.0,78.4,1761090242,1761090078,77.1,77.1,76.4,1761090242,1761090078,,13.44,6.63,1761089781,,315,315,324,1.659999966621399,0.0,0.0,0.0,0.0,1761089409,1,0,0,,,,,,,,,94.8,94.8,93.2,1761090242,1761090121,,,,,,,,,,-88,100.0,352,0,4706,0,0,0,0,-59,,0,2.497,2.104,2.998,3,,,0.0,0.197,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
275,1761091200,205011,813260,1,84.4,84.6,84.3,84.4,1761090775,1761090314,77.2,79.1,77.0,1761090480,1761090941,94.4,95.4,1761090775,84.4,84.3,1761090314,78.6,79.2,78.5,1761090560,1761090949,76.6,77.3,76.4,1761090560,1761090949,,11.0,5.44,1761090916,,315,313,328,1.3600000143051147,0.0,0.0,0.0,0.0,1761090301,1,0,0,,,,,,,,,94.4,95.4,94.1,1761090775,1761091103,,,,,,,,,,-88,100.0,351,0,5057,0,0,0,0,-74,2.998,0,,2.113,2.998,3,,,0.0,0.203,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
276,1761092100,205011,813260,1,84.5,84.7,84.1,84.4,1761091995,1761091308,77.1,77.9,76.8,1761091351,1761092018,94.5,95.2,1761091995,84.5,84.1,1761091308,78.6,78.9,78.4,1761091995,1761091267,76.5,76.9,76.2,1761091995,1761091267,,11.75,5.73,1761091228,,315,318,288,1.4299999475479126,0.0,0.0,0.0,0.0,1761091203,1,0,0,,,,,,,,,94.5,95.2,93.7,1761091995,1761091308,,,,,,,,,,-88,100.0,351,0,5408,0,0,0,0,-75,2.998,0,,2.119,2.998,3,,,0.0,0.202,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
277,1761093000,205011,813260,1,84.7,84.7,84.3,84.4,1761092979,1761092138,77.5,78.5,77.5,1761092325,1761092684,95.2,95.4,1761092979,84.7,84.3,1761092138,78.9,79.1,78.6,1761092927,1761092118,76.9,77.1,76.4,1761092927,1761092118,,13.13,6.96,1761092223,,315,317,323,1.7400000095367432,0.0,0.0,0.0,0.0,1761092105,1,0,0,,,,,,,,,95.2,95.4,94.2,1761092979,1761092138,,,,,,,,,,-88,100.0,351,0,5759,0,0,0,0,-67,2.998,0,2.497,2.13,2.998,3,,,0.0,0.202,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
278,1761093900,205011,813260,1,85.4,85.4,84.7,85.0,1761093758,1761093009,77.6,78.3,76.7,1761093248,1761093811,97.1,97.1,1761093870,85.4,84.3,1761093217,79.6,79.6,78.9,1761093870,1761093163,77.6,77.6,76.8,1761093870,1761093163,,12.0,6.81,1761093002,,315,314,310,1.7000000476837158,0.0,0.0,0.0,0.0,1761093017,1,0,0,,,,,,,,,97.1,97.1,94.7,1761093870,1761093217,,,,,,,,,,-88,100.0,351,0,6110,0,0,0,0,-73,,0,2.494,2.136,2.998,3,,,0.0,0.208,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
279,1761094800,205011,813260,1,85.3,85.6,85.0,85.2,1761093973,1761094239,77.0,77.9,75.7,1761094529,1761094119,96.6,97.6,1761093973,85.3,84.9,1761094570,79.3,79.8,78.8,1761093973,1761094239,77.3,77.7,76.5,1761093973,1761094239,,12.19,6.33,1761094188,,315,318,314,1.5800000429153442,0.0,0.0,0.0,0.0,1761093901,1,0,0,,,,,,,,,96.6,97.6,95.3,1761093973,1761094239,,,,,,,,,,-88,100.0,352,0,6462,0,0,0,0,-59,2.998,0,2.494,,2.998,3,,,0.0,0.211,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
280,1761095700,205011,813260,1,85.8,85.8,85.0,85.4,1761095685,1761095234,77.4,78.5,75.8,1761095451,1761094990,98.1,98.1,1761095685,85.8,85.0,1761095234,80.0,80.0,79.2,1761095685,1761095234,77.9,77.9,77.0,1761094885,1761095039,,10.25,5.41,1761095180,,315,318,307,1.350000023841858,0.0,0.0,0.0,0.0,1761094801,1,0,0,,,,,,,,,98.1,98.1,95.9,1761095685,1761095234,,,,,,,,,,-88,99.0,350,1,6596,1,0,0,0,-91,2.998,0,2.497,2.136,2.998,3,,,0.0,0.212,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
281,1761096600,205011,813260,1,86.2,86.2,85.8,86.0,1761096279,1761095705,75.7,77.3,75.7,1761096066,1761096528,98.4,98.8,1761095951,86.2,85.8,1761095705,79.8,80.2,79.7,1761095951,1761095736,77.6,78.1,77.5,1761095951,1761096535,,10.0,5.02,1761095738,,315,317,292,1.25,0.0,0.0,0.0,0.0,1761095713,1,0,0,,,,,,,,,98.4,98.8,97.7,1761095951,1761095736,,,,,,,,,,-88,100.0,351,0,567,0,0,0,0,-86,2.998,0,2.497,2.145,2.998,3,,,0.0,0.219,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
282,1761097500,205011,813260,1,86.6,86.6,86.1,86.4,1761097048,1761096638,75.6,76.3,75.6,1761097245,1761096630,99.5,99.6,1761097048,86.6,86.1,1761096638,80.2,80.2,79.7,1761097048,1761096638,78.0,78.1,77.5,1761097345,1761096638,,11.0,5.32,1761097122,,315,320,292,1.3300000429153442,0.0,0.0,0.0,0.0,1761096605,1,0,0,,,,,,,,,99.5,99.6,98.1,1761097048,1761096638,,,,,,,,,,-88,100.0,351,0,918,0,0,0,0,-87,2.998,0,2.494,2.148,2.998,3,,,0.0,0.223,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
283,1761098400,205011,813260,1,86.3,86.7,86.2,86.4,1761097601,1761097940,76.0,76.3,75.1,1761097963,1761097707,98.8,99.7,1761097601,86.3,86.2,1761097940,80.0,80.2,79.8,1761097509,1761097940,77.8,78.0,77.6,1761097509,1761097940,,10.13,5.61,1761097740,,315,320,335,1.399999976158142,0.0,0.0,0.0,0.0,1761097507,1,0,0,,,,,,,,,98.8,99.7,98.4,1761097601,1761097940,,,,,,,,,,-88,100.0,352,0,1270,0,0,0,0,-93,2.998,0,2.494,2.139,2.998,3,,,0.0,0.223,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
284,1761099300,205011,813260,1,86.5,87.0,86.4,86.6,1761098626,1761098411,75.7,77.3,75.0,1761098988,1761098834,99.3,101.1,1761098626,86.5,86.4,1761098411,80.1,80.8,79.9,1761098626,1761098883,77.9,78.7,77.6,1761098626,1761098883,,9.88,5.37,1761098898,,315,311,321,1.340000033378601,0.0,0.0,0.0,0.0,1761098401,1,0,0,,,,,,,,,99.3,101.1,98.8,1761098626,1761098924,,,,,,,,,,-88,100.0,351,0,1621,0,0,0,0,-114,2.998,0,2.497,2.104,2.998,3,,,0.0,0.225,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
285,1761100200,205011,813260,1,87.4,87.4,86.4,86.9,1761100154,1761099313,73.2,77.1,73.2,1761099757,1761100167,100.5,101.4,1761099764,87.4,86.4,1761099313,80.2,81.0,80.0,1761099764,1761099313,77.8,79.0,77.8,1761099764,1761100174,,13.63,6.21,1761100172,,292,309,333,1.5499999523162842,0.0,0.0,0.0,0.0,1761099300,1,0,0,,,,,,,,,100.5,101.4,99.0,1761099764,1761099313,,,,,,,,,,-88,100.0,351,0,1972,0,0,0,0,-79,2.998,0,2.497,2.142,2.998,3,,,0.0,0.228,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
286,1761101100,205011,813260,1,87.9,88.1,87.3,87.6,1761100984,1761100533,73.5,74.1,72.3,1761100577,1761101038,102.1,102.8,1761101004,87.8,87.1,1761100533,80.8,81.0,80.0,1761101004,1761100430,78.4,78.6,77.5,1761101004,1761100430,,14.06,8.32,1761101069,,315,311,327,2.0799999237060547,0.0,0.0,0.0,0.0,1761100202,1,0,0,,,,,,,,,101.9,102.7,99.9,1761101004,1761100497,,,,,,,,,,-88,100.0,351,0,2323,0,0,0,0,-107,2.998,0,2.494,2.125,2.998,3,,,0.0,0.236,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
287,1761102000,205011,813260,1,87.7,87.9,87.7,87.8,1761101107,1761101558,73.8,76.2,73.8,1761101602,1761101960,101.7,103.4,1761101455,87.7,87.6,1761101558,80.7,81.5,80.7,1761101455,1761101988,78.3,79.4,78.3,1761101650,1761101138,,12.56,6.65,1761101894,,315,320,299,1.659999966621399,0.0,0.0,0.0,0.0,1761101104,1,0,0,,,,,,,,,101.7,103.4,101.7,1761101476,1761101138,,,,,,,,,,-88,99.0,350,1,2407,0,1,0,0,-99,2.998,0,2.497,2.133,2.998,3,,,0.0,0.238,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
288,1761102900,205011,813260,1,87.6,87.8,87.5,87.5,1761102019,1761102142,72.5,74.5,71.9,1761102217,1761102524,100.7,101.8,1761102019,87.5,87.4,1761102860,80.2,80.7,80.0,1761102122,1761102532,77.7,78.4,77.3,1761102122,1761102532,,13.13,7.4,1761102042,,315,326,307,1.850000023841858,0.0,0.0,0.0,0.0,1761102017,1,0,0,,,,,,,,,100.6,101.8,100.0,1761102019,1761102562,,,,,,,,,,-88,100.0,351,1,460,1,0,0,0,-95,2.998,0,2.494,2.148,2.998,3,,,0.0,0.235,,900,28800,,,,,,2025-10-22 11:15:20.104775,weatherlink
394,1761103800,205011,813260,1,88.2,88.7,87.6,88.2,1761103505,1761102911,71.7,73.0,70.3,1761103395,1761103600,101.9,103.8,1761103423,88.1,87.5,1761102993,80.5,81.3,80.2,1761103423,1761103721,77.9,78.8,77.4,1761103423,1761103721,,12.31,7.09,1761103618,,315,319,329,1.7699999809265137,0.0,0.0,0.0,0.0,1761102901,1,0,0,,,,,,,,,101.9,103.8,100.5,1761103423,1761102993,,,,,,,,,,-88,100.0,351,0,508,0,0,0,0,-95,2.998,0,2.497,2.148,2.998,3,,,0.0,0.242,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
395,1761104700,205011,813260,1,89.0,89.0,88.2,88.6,1761104489,1761103813,69.6,71.4,69.2,1761103805,1761104420,102.9,103.0,1761104336,89.0,88.1,1761103813,80.6,80.8,80.3,1761104336,1761103915,77.8,78.1,77.5,1761104336,1761104428,,12.0,6.52,1761104144,,315,336,315,1.6299999952316284,0.0,0.0,0.0,0.0,1761103810,1,0,0,,,,,,,,,102.9,103.0,101.6,1761104336,1761103915,,,,,,,,,,-88,100.0,351,0,859,0,0,0,0,-107,2.998,0,2.494,2.157,2.998,3,,,0.0,0.246,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
396,1761105600,205011,813260,1,89.3,89.3,89.0,89.2,1761104858,1761104715,68.7,70.1,68.4,1761104779,1761105292,103.0,103.7,1761104797,89.3,89.0,1761104715,80.5,81.0,80.4,1761104797,1761105299,77.5,78.2,77.4,1761104797,1761105299,,12.0,6.86,1761105258,,315,322,323,1.7200000286102295,0.0,0.0,0.0,0.0,1761104702,1,0,0,,,,,,,,,103.0,103.7,102.7,1761104797,1761105299,,,,,,,,,,-89,100.0,351,0,1210,0,0,0,0,-142,2.998,0,2.494,2.151,2.998,3,,,0.0,0.252,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
397,1761106500,205011,813260,1,89.3,89.3,89.0,89.2,1761105637,1761106293,69.2,70.6,69.1,1761106368,1761105650,103.5,104.1,1761106396,89.3,89.0,1761106293,80.8,81.1,80.5,1761106396,1761105607,77.9,78.4,77.6,1761106396,1761105607,,12.5,6.63,1761106219,,315,325,333,1.659999966621399,0.0,0.0,0.0,0.0,1761105604,1,0,0,,,,,,,,,103.5,104.1,102.9,1761106396,1761105607,,,,,,,,,,-89,100.0,352,0,1562,0,0,0,0,-148,2.998,0,2.497,2.145,2.998,3,,,0.0,0.252,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
398,1761107400,205011,813260,1,89.7,89.8,89.4,89.6,1761107206,1761106509,68.4,69.2,67.7,1761106624,1761107239,104.1,104.9,1761107206,89.7,89.4,1761106509,80.9,81.2,80.7,1761107206,1761107247,77.9,78.4,77.6,1761107206,1761107247,,12.69,6.13,1761107165,,315,322,295,1.5299999713897705,0.0,0.0,0.0,0.0,1761106506,1,0,0,,,,,,,,,104.1,104.9,103.5,1761107206,1761107052,,,,,,,,,,-89,100.0,351,0,1913,0,0,0,0,-174,2.998,0,2.497,2.13,2.998,3,,,0.0,0.256,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
399,1761108300,205011,813260,1,89.6,89.8,89.5,89.6,1761107657,1761107862,66.9,68.6,66.5,1761107444,1761108162,102.9,104.3,1761107452,89.6,89.5,1761107862,80.4,81.0,80.2,1761107452,1761108005,77.1,78.0,77.0,1761107452,1761108005,,11.56,6.22,1761107675,,315,334,342,1.5499999523162842,0.0,0.0,0.0,0.0,1761107401,1,0,0,,,,,,,,,102.9,104.3,102.5,1761107452,1761108005,,,,,,,,,,-89,100.0,351,0,2264,0,0,0,0,-170,2.998,0,2.497,2.127,2.998,3,,,0.0,0.257,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
400,1761109200,205011,813260,1,90.4,90.5,89.7,90.0,1761109010,1761108303,64.3,67.3,64.3,1761108315,1761109187,103.4,105.0,1761109010,90.4,89.7,1761108303,80.2,81.0,80.2,1761108825,1761109194,76.7,77.8,76.7,1761108825,1761109194,,11.13,5.59,1761109140,,315,319,306,1.399999976158142,0.0,0.0,0.0,0.0,1761108310,1,0,0,,,,,,,,,103.4,105.0,103.1,1761109010,1761108426,,,,,,,,,,-89,100.0,351,0,2615,0,0,0,0,-175,2.998,0,2.497,2.122,2.998,3,,,0.0,0.261,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
401,1761110100,205011,813260,1,90.7,90.7,90.1,90.4,1761110096,1761109656,65.1,65.5,64.4,1761109289,1761109494,104.8,104.8,1761110096,90.7,90.1,1761109656,80.8,80.8,80.2,1761109451,1761109287,77.4,77.4,76.6,1761109451,1761109287,,10.0,4.65,1761109404,,315,317,293,1.159999966621399,0.0,0.0,0.0,0.0,1761109202,1,0,0,,,,,,,,,104.8,104.8,103.0,1761110096,1761109656,,,,,,,,,,-89,100.0,351,0,2966,0,0,0,0,-178,2.998,0,2.497,2.119,2.998,3,,,0.0,0.264,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
402,1761111000,205011,813260,1,90.6,90.8,90.3,90.6,1761110117,1761110670,65.7,66.7,64.3,1761110878,1761110212,104.9,105.1,1761110947,90.6,90.3,1761110670,80.9,81.0,80.5,1761110886,1761110250,77.5,77.8,77.0,1761110886,1761110250,,11.56,5.08,1761110360,,315,323,320,1.2699999809265137,0.0,0.0,0.0,0.0,1761110104,1,0,0,,,,,,,,,104.9,105.1,104.0,1761110947,1761110670,,,,,,,,,,-89,100.0,352,0,3318,0,0,0,0,-210,2.998,0,2.497,2.11,2.998,3,,,0.0,0.266,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
403,1761111900,205011,813260,1,90.8,91.0,90.5,90.7,1761111132,1761111429,64.2,66.5,64.2,1761111595,1761111339,104.5,105.8,1761111747,90.8,90.5,1761111429,80.6,81.1,80.3,1761111193,1761111429,77.0,78.0,76.7,1761111685,1761111429,,10.88,4.98,1761111137,,315,311,306,1.25,0.0,0.0,0.0,0.0,1761111006,1,0,0,,,,,,,,,104.5,105.8,103.7,1761111747,1761111429,,,,,,,,,,-89,99.0,350,1,3644,1,0,0,0,-219,2.998,0,2.497,2.136,2.998,3,,,0.0,0.268,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
404,1761112800,205011,813260,1,90.3,90.9,90.2,90.6,1761111900,1761112618,66.2,66.9,65.4,1761112057,1761111903,104.4,106.3,1761112064,90.3,90.2,1761112618,80.8,81.4,80.6,1761112064,1761112618,77.5,78.3,77.1,1761112064,1761111900,,12.5,5.91,1761112415,,315,311,311,1.4800000190734863,0.0,0.0,0.0,0.0,1761111908,1,0,0,,,,,,,,,104.4,106.3,104.1,1761112064,1761112618,,,,,,,,,,-89,99.0,349,2,345,1,0,0,0,-179,2.998,0,2.497,2.139,2.998,3,,,0.0,0.267,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
405,1761113700,205011,813260,1,90.0,90.5,89.8,90.2,1761113243,1761113520,67.2,67.5,65.6,1761113645,1761112928,104.4,104.9,1761113161,90.0,89.8,1761113520,80.9,81.0,80.4,1761113161,1761113520,77.8,77.8,77.1,1761113663,1761112977,,13.94,6.91,1761113358,,315,316,316,1.7300000190734863,0.0,0.0,0.0,0.0,1761112800,1,0,0,,,,,,,,,104.4,104.9,103.3,1761113161,1761113520,,,,,,,,,,-89,99.0,350,1,230,0,1,0,0,-179,2.998,0,2.497,2.142,2.998,3,,,0.0,0.263,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
406,1761114600,205011,813260,1,90.1,90.3,89.7,90.1,1761113930,1761114268,68.8,69.3,66.4,1761114363,1761114107,105.5,105.8,1761114453,90.1,89.7,1761114268,81.4,81.5,80.6,1761114453,1761114125,78.5,78.7,77.4,1761114453,1761114125,,14.5,8.79,1761114437,,315,312,285,2.200000047683716,0.0,0.0,0.0,0.0,1761113712,1,0,0,,,,,,,,,105.5,105.8,103.8,1761114453,1761114207,,,,,,,,,,-89,100.0,351,0,581,0,0,0,0,-183,2.998,0,2.497,2.171,2.998,3,,,0.0,0.262,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
407,1761115500,205011,813260,1,90.1,90.2,89.8,90.0,1761114617,1761115006,70.0,70.9,68.4,1761115337,1761114927,106.6,106.9,1761115447,90.1,89.8,1761115006,81.9,82.0,81.1,1761115447,1761114934,79.2,79.3,78.1,1761115447,1761114934,,11.94,6.78,1761114742,,315,313,324,1.690000057220459,0.0,0.0,0.0,0.0,1761114604,1,0,0,,,,,,,,,106.6,106.9,104.7,1761115447,1761114934,,,,,,,,,,-89,100.0,352,0,933,0,0,0,0,-176,2.998,0,2.497,2.171,2.998,3,,,0.0,0.26,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
408,1761116400,205011,813260,1,89.2,90.1,89.2,89.7,1761115507,1761116286,69.2,70.2,67.4,1761115541,1761116002,103.2,106.4,1761115548,89.2,89.2,1761116286,80.7,81.8,80.5,1761115548,1761116286,77.8,79.1,77.5,1761115548,1761115917,,14.13,6.75,1761115656,,315,311,309,1.690000057220459,0.0,0.0,0.0,0.0,1761115515,1,0,0,,,,,,,,,103.2,106.4,102.9,1761115548,1761116286,,,,,,,,,,-89,100.0,351,0,1284,0,0,0,0,-190,2.998,0,2.497,2.166,2.998,3,,,0.0,0.257,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
409,1761117300,205011,813260,1,89.8,89.8,89.1,89.4,1761117260,1761116686,67.8,70.3,67.8,1761116566,1761117129,104.0,104.2,1761116963,89.8,89.1,1761116686,80.8,81.1,80.5,1761116912,1761116625,77.7,78.3,77.5,1761116573,1761117086,,11.0,4.69,1761117047,,315,323,317,1.1699999570846558,0.0,0.0,0.0,0.0,1761116407,1,0,0,,,,,,,,,104.0,104.2,102.9,1761116963,1761116625,,,,,,,,,,-89,100.0,351,0,1635,0,0,0,0,-175,2.998,0,2.494,2.177,2.998,3,,,0.0,0.254,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
410,1761118200,205011,813260,1,89.9,90.1,89.8,90.0,1761117527,1761117301,68.1,68.2,67.2,1761117539,1761117334,104.5,105.1,1761117547,89.9,89.8,1761117301,81.0,81.2,80.7,1761117547,1761117342,78.0,78.2,77.6,1761117547,1761117342,,11.31,5.99,1761118160,,315,317,312,1.5,0.0,0.0,0.0,0.0,1761117309,1,0,0,,,,,,,,,104.5,105.1,103.9,1761117547,1761117342,,,,,,,,,,-89,100.0,351,0,1986,0,0,0,0,-184,2.998,0,2.494,2.168,2.998,3,,,0.0,0.26,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
411,1761119100,205011,813260,1,89.6,89.9,89.4,89.7,1761118367,1761118931,69.0,70.2,67.4,1761118923,1761118513,104.2,104.8,1761118828,89.6,89.4,1761118931,81.0,81.3,80.7,1761118828,1761118234,78.1,78.5,77.6,1761118992,1761118234,,11.56,6.57,1761118987,,315,312,313,1.6399999856948853,0.0,0.0,0.0,0.0,1761118201,1,0,0,,,,,,,,,104.2,104.8,103.7,1761118828,1761118234,,,,,,,,,,-89,100.0,352,0,2338,0,0,0,0,-175,2.998,0,2.497,2.186,2.998,3,,,0.0,0.257,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
412,1761120000,205011,813260,1,89.4,89.8,89.4,89.6,1761119423,1761119935,69.7,71.6,69.1,1761119743,1761119128,104.0,106.2,1761119751,89.4,89.4,1761119935,81.0,81.9,80.9,1761119751,1761119136,78.1,79.3,78.0,1761119751,1761119136,,13.75,6.94,1761119115,,315,323,311,1.7300000190734863,0.0,0.0,0.0,0.0,1761119103,1,0,0,,,,,,,,,104.0,106.2,104.0,1761119751,1761119136,,,,,,,,,,-89,100.0,351,0,2689,0,0,0,0,-188,2.998,0,2.497,2.183,2.998,3,,,0.0,0.257,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
413,1761120900,205011,813260,1,89.3,89.5,89.3,89.4,1761120448,1761120007,70.8,72.0,69.9,1761120614,1761120051,104.5,105.7,1761120694,89.3,89.3,1761120007,81.3,81.8,80.9,1761120694,1761120007,78.6,79.2,78.1,1761120694,1761120007,,11.0,5.98,1761120545,,315,321,360,1.4900000095367432,0.0,0.0,0.0,0.0,1761120005,1,0,0,,,,,,,,,104.5,105.7,103.8,1761120694,1761120007,,,,,,,,,,-89,100.0,351,0,3040,0,0,0,0,-186,2.998,0,2.497,2.157,2.998,3,,,0.0,0.254,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
414,1761121800,205011,813260,1,89.2,89.4,89.1,89.2,1761121001,1761121534,70.3,72.0,70.3,1761121178,1761121793,104.1,105.2,1761121083,89.2,89.1,1761121534,81.1,81.6,81.0,1761121083,1761121657,78.4,79.0,78.3,1761121083,1761121657,,11.81,5.14,1761121429,,315,333,343,1.2799999713897705,0.0,0.0,0.0,0.0,1761120917,1,0,0,,,,,,,,,104.1,105.2,103.7,1761121083,1761121657,,,,,,,,,,-89,100.0,351,0,3391,0,0,0,0,-174,2.998,0,2.497,2.189,2.998,3,,,0.0,0.252,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
415,1761122700,205011,813260,1,88.5,89.2,88.5,89.0,1761121821,1761122662,73.2,73.2,70.7,1761122664,1761121896,103.6,105.1,1761122416,88.5,88.5,1761122662,81.2,81.7,80.9,1761122416,1761121801,78.8,79.2,78.2,1761122416,1761121801,,11.0,5.19,1761122536,,315,335,321,1.2999999523162842,0.0,0.0,0.0,0.0,1761121809,1,0,0,,,,,,,,,103.6,105.1,103.3,1761122416,1761122662,,,,,,,,,,-89,100.0,351,0,3742,0,0,0,0,-162,2.998,0,2.494,2.127,2.998,3,,,0.0,0.25,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
416,1761123600,205011,813260,1,87.9,88.5,87.9,88.2,1761122713,1761123513,73.0,74.1,71.8,1761122767,1761123228,101.8,103.9,1761122775,87.9,87.9,1761123513,80.6,81.4,80.5,1761122775,1761123297,78.2,79.1,77.9,1761122775,1761123297,,10.88,5.23,1761123167,,315,320,315,1.309999942779541,0.0,0.0,0.0,0.0,1761122700,1,0,0,,,,,,,,,101.8,103.9,101.6,1761122775,1761123513,,,,,,,,,,-88,100.0,352,0,4094,0,0,0,0,-124,2.998,0,2.497,1.987,2.998,3,,,0.0,0.242,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
417,1761124500,205011,813260,1,87.4,87.9,87.4,87.7,1761123615,1761124404,73.4,73.9,72.2,1761124356,1761124151,100.6,101.8,1761123615,87.4,87.4,1761124404,80.3,80.6,80.1,1761123615,1761124169,77.8,78.2,77.5,1761123615,1761124169,,11.0,5.53,1761124130,,315,310,292,1.3799999952316284,0.0,0.0,0.0,0.0,1761123602,1,0,0,,,,,,,,,100.6,101.8,100.5,1761123615,1761124220,,,,,,,,,,-88,100.0,351,0,4445,0,0,0,0,-110,2.998,0,2.494,2.051,2.998,3,,,0.0,0.236,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
418,1761125400,205011,813260,1,86.9,87.4,86.9,87.1,1761124507,1761125378,75.2,75.2,73.5,1761125381,1761124714,100.1,100.7,1761124517,86.9,86.9,1761125378,80.3,80.5,80.2,1761125142,1761124722,78.1,78.2,77.7,1761125142,1761124722,,9.5,6.43,1761124981,,315,309,300,1.6100000143051147,0.0,0.0,0.0,0.0,1761124504,1,0,0,,,,,,,,,100.1,100.7,99.9,1761124517,1761125071,,,,,,,,,,-88,100.0,351,0,4796,0,0,0,0,-86,2.998,0,2.464,1.404,2.998,3,,,0.0,0.231,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
419,1761126300,205011,813260,1,86.6,87.0,86.6,86.7,1761125429,1761125870,77.0,77.0,75.1,1761126201,1761125534,100.2,100.4,1761125429,86.4,86.4,1761126065,80.6,80.6,80.0,1761126208,1761125870,78.5,78.5,77.8,1761126208,1761125870,,12.0,7.23,1761125967,,315,316,328,1.809999942779541,0.0,0.0,0.0,0.0,1761125406,1,0,0,,,,,,,,,100.0,100.4,99.0,1761125429,1761125891,,,,,,,,,,-88,100.0,351,0,5147,0,0,0,0,-75,2.998,0,2.435,0.744,2.998,3,,,0.0,0.226,,900,28800,,,,,,2025-10-23 09:13:05.156541,weatherlink
